timestamp,host_id,host_name,cpu_user,cpu_system,cpu_load,memory_total,memory_used,memory_free,swap_total,swap_used,swap_free
2026-05-12T14:40:54.469221,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.86,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:40:54.469221,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.84,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:41:14.522198,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.83,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:41:14.522198,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.93,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:41:34.575857,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.8,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:41:34.575857,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.95,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:41:54.630193,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.83,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:41:54.630193,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.94,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:42:14.684092,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,2,1,0.8,8319401984,4409283051,3910118933,8454668288,0,8454668288
2026-05-12T14:42:14.684092,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.93,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:42:34.862922,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.72,8319401984,4492477071,3826924913,8454668288,0,8454668288
